iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,total_vaccinations,new_vaccinations,population
JPN,Asia,Japan,6/17/2022,9124760,14697,31003,18,53051063,118508,283441237,211052,124612530
JPN,Asia,Japan,6/18/2022,9139597,14837,31023,20,53112020,60957,283681096,239859,124612530
JPN,Asia,Japan,6/19/2022,9152738,13141,31033,10,53143650,31630,283738764,57668,124612530
JPN,Asia,Japan,6/20/2022,9160533,7795,31046,13,53256621,112971,283825774,87010,124612530
JPN,Asia,Japan,6/21/2022,9175927,15394,31063,17,53366701,110080,283918278,92504,124612530
JPN,Asia,Japan,6/22/2022,9193205,17278,31078,15,53504941,138240,284012219,93941,124612530
KEN,Africa,Kenya,1/25/2022,320584,185,5562,4,3189945,3659,11625788,72152,53005614
KEN,Africa,Kenya,1/31/2022,321381,46,5583,3,3222886,2324,12252574,144987,53005614
KEN,Africa,Kenya,2/1/2022,321552,171,5587,4,3229023,6137,12451246,198672,53005614
KEN,Africa,Kenya,2/27/2022,322930,24,5639,0,3368063,4459,16617398,40285,53005614
KEN,Africa,Kenya,3/5/2022,323071,14,5640,0,3393679,12045,16876436,10521,53005614
OWID_KOS,Europe,Kosovo,1/1/2022,161531,47,2991,1,1386106,3344,1674509,931,1782115
OWID_KOS,Europe,Kosovo,1/6/2022,161965,152,2991,0,1410929,3908,1683758,4119,1782115
OWID_KOS,Europe,Kosovo,1/10/2022,162913,236,2991,0,1443814,7258,1693666,904,1782115
OWID_KOS,Europe,Kosovo,1/16/2022,166134,771,2994,0,1480502,5297,1716223,3073,1782115
OWID_KOS,Europe,Kosovo,1/20/2022,172340,2708,2996,1,1516877,10833,1732948,4734,1782115
OWID_KOS,Europe,Kosovo,1/23/2022,181446,2957,2998,1,1549089,8416,1745974,3935,1782115
OWID_KOS,Europe,Kosovo,1/27/2022,194710,3917,3008,6,1605736,13928,1764421,4624,1782115
OWID_KOS,Europe,Kosovo,1/30/2022,204345,2390,3012,0,1637388,6837,1776133,2556,1782115
OWID_KOS,Europe,Kosovo,2/2/2022,210561,2590,3027,6,1678438,9253,1783672,2562,1782115
OWID_KOS,Europe,Kosovo,2/5/2022,216245,1721,3037,4,1697491,6969,1791536,2409,1782115
OWID_KOS,Europe,Kosovo,2/9/2022,220209,1140,3058,5,1717757,4285,1796305,1312,1782115
OWID_KOS,Europe,Kosovo,2/20/2022,225148,183,3100,2,1749613,1595,1807323,577,1782115
OWID_KOS,Europe,Kosovo,2/24/2022,225853,189,3108,3,1758767,2060,1810642,912,1782115
OWID_KOS,Europe,Kosovo,2/25/2022,225993,140,3111,3,1762284,3517,1811481,839,1782115
OWID_KOS,Europe,Kosovo,2/26/2022,226112,119,3112,1,1763865,1581,1812244,763,1782115
OWID_KOS,Europe,Kosovo,3/7/2022,226648,23,3119,1,1774521,868,1816329,465,1782115
OWID_KOS,Europe,Kosovo,3/11/2022,226813,47,3124,1,1778872,2026,1817563,23,1782115
OWID_KOS,Europe,Kosovo,3/12/2022,226845,32,3124,0,1780089,1217,1817705,142,1782115
OWID_KOS,Europe,Kosovo,3/13/2022,226877,32,3126,2,1781808,1719,1817836,131,1782115
KWT,Asia,Kuwait,1/10/2022,437602,3683,2472,1,6235969,36318,7119791,19007,4250114
LAO,Asia,Laos,2/22/2022,141441,140,613,1,975725,2504,9115834,3956,7425058
LAO,Asia,Laos,3/11/2022,145507,413,640,3,990698,2437,9580326,49067,7425058
LAO,Asia,Laos,4/7/2022,191017,2032,687,3,1014597,4827,10283986,49727,7425058
LVA,Europe,Latvia,1/1/2022,276841,167,4577,7,5558163,1674,2555631,76,1873919
LVA,Europe,Latvia,1/2/2022,277021,180,4579,2,5561291,3128,2556925,1294,1873919
LVA,Europe,Latvia,1/3/2022,277692,671,4594,15,5566877,5586,2565295,8370,1873919
LVA,Europe,Latvia,1/4/2022,279320,1628,4600,6,5578568,11691,2577286,11991,1873919
LVA,Europe,Latvia,1/5/2022,281155,1835,4613,13,5591334,12766,2590319,13033,1873919
LVA,Europe,Latvia,1/6/2022,283149,1994,4625,12,5602621,11287,2603877,13558,1873919
LVA,Europe,Latvia,1/7/2022,285026,1877,4642,17,5614208,11587,2619330,15453,1873919
LVA,Europe,Latvia,1/8/2022,286841,1815,4650,8,5625006,10798,2627275,7945,1873919
LVA,Europe,Latvia,1/9/2022,287851,1010,4658,8,5632828,7822,2629046,1771,1873919
LVA,Europe,Latvia,1/10/2022,288715,864,4661,3,5638608,5780,2638410,9364,1873919
LVA,Europe,Latvia,1/11/2022,290956,2241,4668,7,5652577,13969,2650692,12282,1873919
LVA,Europe,Latvia,1/12/2022,293395,2439,4690,22,5666630,14053,2662698,12006,1873919
LVA,Europe,Latvia,1/13/2022,295961,2566,4700,10,5683484,16854,2673864,11166,1873919
LVA,Europe,Latvia,1/14/2022,298589,2628,4712,12,5701285,17801,2687204,13340,1873919
LVA,Europe,Latvia,1/15/2022,301654,3065,4726,14,5722554,21269,2692322,5118,1873919
LVA,Europe,Latvia,1/16/2022,303794,2140,4730,4,5733548,10994,2694021,1699,1873919
LVA,Europe,Latvia,1/17/2022,305354,1560,4734,4,5740719,7171,2701229,7208,1873919
LVA,Europe,Latvia,1/18/2022,309060,3706,4742,8,5759431,18712,2710897,9668,1873919
LVA,Europe,Latvia,1/19/2022,314142,5082,4759,17,5781920,22489,2720951,10054,1873919
LVA,Europe,Latvia,1/20/2022,319027,4885,4773,14,5805589,23669,2730210,9259,1873919
LVA,Europe,Latvia,1/21/2022,324999,5972,4773,0,5830988,25399,2740161,9951,1873919
LVA,Europe,Latvia,1/22/2022,330788,5789,4793,20,5857842,26854,2744401,4240,1873919
LVA,Europe,Latvia,1/23/2022,335541,4753,4795,2,5878297,20455,2745724,1323,1873919
LVA,Europe,Latvia,1/24/2022,339494,3953,4799,4,5892807,14510,2751103,5379,1873919
LVA,Europe,Latvia,1/25/2022,345591,6097,4814,15,5916311,23504,2758021,6918,1873919
LVA,Europe,Latvia,1/26/2022,354734,9143,4828,14,5944320,28009,2765313,7292,1873919
LVA,Europe,Latvia,1/27/2022,363821,9087,4846,18,5970213,25893,2771876,6563,1873919
LVA,Europe,Latvia,1/28/2022,372503,8682,4855,9,5995727,25514,2779977,8101,1873919
LVA,Europe,Latvia,1/29/2022,382129,9626,4862,7,6023893,28166,2783499,3522,1873919
LVA,Europe,Latvia,1/30/2022,388989,6860,4868,6,6041428,17535,2784490,991,1873919
LVA,Europe,Latvia,1/31/2022,392764,3775,4873,5,6050839,9411,2787898,3408,1873919
LVA,Europe,Latvia,2/1/2022,401792,9028,4888,15,6073783,22944,2792338,4440,1873919
LVA,Europe,Latvia,2/2/2022,412402,10610,4911,23,6101652,27869,2796984,4646,1873919
LVA,Europe,Latvia,2/3/2022,422233,9831,4923,12,6127166,25514,2801517,4533,1873919
LVA,Europe,Latvia,2/4/2022,432370,10137,4934,11,6153933,26767,2807035,5518,1873919
LVA,Europe,Latvia,2/5/2022,442871,10501,4945,11,6181031,27098,2809104,2069,1873919
LVA,Europe,Latvia,2/6/2022,450105,7234,4951,6,6198292,17261,2809539,435,1873919
LVA,Europe,Latvia,2/7/2022,453751,3646,4960,9,6207688,9396,2812182,2643,1873919
LVA,Europe,Latvia,2/8/2022,464895,11144,4969,9,6232798,25110,2815717,3535,1873919
LVA,Europe,Latvia,2/9/2022,476730,11835,4978,9,6265231,32433,2819122,3405,1873919
LVA,Europe,Latvia,2/10/2022,488329,11599,4987,9,6291737,26506,2822785,3663,1873919
LVA,Europe,Latvia,2/11/2022,500126,11797,5007,20,6319786,28049,2827338,4553,1873919
LVA,Europe,Latvia,2/12/2022,510833,10707,5020,13,6345787,26001,2829175,1837,1873919
LVA,Europe,Latvia,2/13/2022,518622,7789,5024,4,6363586,17799,2829545,370,1873919
LVA,Europe,Latvia,2/14/2022,522766,4144,5029,5,6373017,9431,2831490,1945,1873919
LVA,Europe,Latvia,2/15/2022,533871,11105,5041,12,6397018,24001,2833813,2323,1873919
LVA,Europe,Latvia,2/16/2022,545296,11425,5061,20,6421568,24550,2836012,2199,1873919
LVA,Europe,Latvia,2/17/2022,556891,11595,5073,12,6448511,26943,2837988,1976,1873919
LVA,Europe,Latvia,2/18/2022,567176,10285,5093,20,6472159,23648,2840504,2516,1873919
LVA,Europe,Latvia,2/19/2022,579168,11992,5099,6,6500369,28210,2841597,1093,1873919
LVA,Europe,Latvia,2/20/2022,585944,6776,5108,9,6514973,14604,2841804,207,1873919
LVA,Europe,Latvia,2/21/2022,589763,3819,5113,5,6523418,8445,2843183,1379,1873919
LVA,Europe,Latvia,2/22/2022,601600,11837,5130,17,6547221,23803,2844863,1680,1873919
LVA,Europe,Latvia,2/23/2022,612920,11320,5145,15,6570860,23639,2846590,1727,1873919
LVA,Europe,Latvia,2/24/2022,624008,11088,5159,14,6595096,24236,2848289,1699,1873919
LVA,Europe,Latvia,2/25/2022,633960,9952,5191,32,6617365,22269,2850710,2421,1873919
LVA,Europe,Latvia,2/26/2022,644077,10117,5223,32,6640184,22819,2851708,998,1873919
LVA,Europe,Latvia,2/27/2022,649504,5427,5230,7,6651837,11653,2851833,125,1873919
LVA,Europe,Latvia,2/28/2022,653120,3616,5239,9,6659486,7649,2853123,1290,1873919
LVA,Europe,Latvia,3/1/2022,662644,9524,5256,17,6678819,19333,2854376,1253,1873919
LVA,Europe,Latvia,3/2/2022,673218,10574,5284,28,6700835,22016,2855654,1278,1873919
LVA,Europe,Latvia,3/3/2022,682118,8900,5299,15,6720287,19452,2856837,1183,1873919
LVA,Europe,Latvia,3/4/2022,689794,7676,5323,24,6738390,18103,2858511,1674,1873919
LVA,Europe,Latvia,3/5/2022,697548,7754,5348,25,6754957,16567,2859097,586,1873919
LVA,Europe,Latvia,3/6/2022,701540,3992,5351,3,6763303,8346,2859213,116,1873919
LVA,Europe,Latvia,3/7/2022,704134,2594,5360,9,6769175,5872,2859902,689,1873919
LVA,Europe,Latvia,3/8/2022,712271,8137,5369,9,6786384,17209,2860696,794,1873919
LVA,Europe,Latvia,3/9/2022,719813,7542,5384,15,6802890,16506,2861934,1238,1873919
LVA,Europe,Latvia,3/10/2022,726868,7055,5397,13,6819200,16310,2862833,899,1873919
LVA,Europe,Latvia,3/11/2022,733084,6216,5411,14,6834899,15699,2864247,1414,1873919
LVA,Europe,Latvia,3/12/2022,739609,6525,5434,23,6849505,14606,2864601,354,1873919
LVA,Europe,Latvia,3/13/2022,742336,2727,5436,2,6855761,6256,2864628,27,1873919
LVA,Europe,Latvia,3/14/2022,744433,2097,5444,8,6860666,4905,2865292,664,1873919
LVA,Europe,Latvia,3/15/2022,750683,6250,5450,6,6874488,13822,2866231,939,1873919
LVA,Europe,Latvia,3/16/2022,755821,5138,5470,20,6887036,12548,2867276,1045,1873919
LVA,Europe,Latvia,3/17/2022,761074,5253,5484,14,6899982,12946,2868036,760,1873919
LVA,Europe,Latvia,3/18/2022,765297,4223,5494,10,6910128,10146,2869289,1253,1873919
LVA,Europe,Latvia,3/19/2022,769131,3834,5507,13,6918797,8669,2869491,202,1873919
LVA,Europe,Latvia,3/20/2022,771038,1907,5511,4,6923928,5131,2869534,43,1873919
LVA,Europe,Latvia,3/21/2022,772390,1352,5514,3,6927927,3999,2870122,588,1873919
LVA,Europe,Latvia,3/22/2022,777201,4811,5525,11,6939882,11955,2870835,713,1873919
LVA,Europe,Latvia,3/23/2022,780831,3630,5538,13,6950023,10141,2871871,1036,1873919
LVA,Europe,Latvia,3/24/2022,784155,3324,5559,21,6959270,9247,2872427,556,1873919
LVA,Europe,Latvia,3/25/2022,786974,2819,5569,10,6967322,8052,2873481,1054,1873919
LVA,Europe,Latvia,3/26/2022,789483,2509,5572,3,6973981,6659,2873637,156,1873919
LVA,Europe,Latvia,3/27/2022,790620,1137,5575,3,6977909,3928,2873654,17,1873919
LVA,Europe,Latvia,3/28/2022,791550,930,5577,2,6981142,3233,2874151,497,1873919
LVA,Europe,Latvia,3/29/2022,794447,2897,5596,19,6990412,9270,2874752,601,1873919
LVA,Europe,Latvia,3/30/2022,796890,2443,5608,12,6999081,8669,2875552,800,1873919
LVA,Europe,Latvia,3/31/2022,798895,2005,5616,8,7006588,7507,2876028,476,1873919
LVA,Europe,Latvia,4/1/2022,800687,1792,5632,16,7013623,7035,2876763,735,1873919
LVA,Europe,Latvia,4/2/2022,802001,1314,5639,7,7018444,4821,2876854,91,1873919
LVA,Europe,Latvia,4/3/2022,802534,533,5643,4,7021284,2840,2876872,18,1873919
LVA,Europe,Latvia,4/4/2022,802887,353,5648,5,7023765,2481,2877283,411,1873919
LVA,Europe,Latvia,4/5/2022,804288,1401,5657,9,7030954,7189,2877676,393,1873919
LVA,Europe,Latvia,4/6/2022,805353,1065,5667,10,7036805,5851,2878116,440,1873919
LVA,Europe,Latvia,4/7/2022,806425,1072,5670,3,7042428,5623,2878615,499,1873919
LVA,Europe,Latvia,4/8/2022,807385,960,5673,3,7048049,5621,2879331,716,1873919
LVA,Europe,Latvia,4/9/2022,808341,956,5678,5,7052368,4319,2879429,98,1873919
LVA,Europe,Latvia,4/10/2022,808799,458,5679,1,7055074,2706,2879436,7,1873919
LVA,Europe,Latvia,4/11/2022,808979,180,5684,5,7057320,2246,2879799,363,1873919
LVA,Europe,Latvia,4/12/2022,809917,938,5687,3,7063250,5930,2880222,423,1873919
LVA,Europe,Latvia,4/13/2022,811056,1139,5695,8,7069200,5950,2880886,664,1873919
LVA,Europe,Latvia,4/14/2022,811868,812,5705,10,7074097,4897,2881341,455,1873919
LVA,Europe,Latvia,4/15/2022,812686,818,5711,6,7078722,4625,2881359,18,1873919
LVA,Europe,Latvia,4/16/2022,812877,191,5714,3,7080203,1481,2881431,72,1873919
LVA,Europe,Latvia,4/17/2022,813176,299,5715,1,7082580,2377,2881433,2,1873919
LVA,Europe,Latvia,4/18/2022,813243,67,5715,0,7083813,1233,2881437,4,1873919
LVA,Europe,Latvia,4/19/2022,813415,172,5716,1,7086633,2820,2881777,340,1873919
LVA,Europe,Latvia,4/20/2022,814400,985,5724,8,7092591,5958,2882302,525,1873919
LVA,Europe,Latvia,4/21/2022,815533,1133,5735,11,7098561,5970,2882719,417,1873919
LVA,Europe,Latvia,4/22/2022,816298,765,5739,4,7103755,5194,2883277,558,1873919
LVA,Europe,Latvia,4/23/2022,816994,696,5743,4,7107711,3956,2883358,81,1873919
LVA,Europe,Latvia,4/24/2022,817316,322,5743,0,7110196,2485,2883364,6,1873919
LVA,Europe,Latvia,4/25/2022,817439,123,5744,1,7112056,1860,2883659,295,1873919
LVA,Europe,Latvia,4/26/2022,818030,591,5755,11,7116924,4868,2883991,332,1873919
LVA,Europe,Latvia,4/27/2022,818644,614,5766,11,7122235,5311,2884487,496,1873919
LVA,Europe,Latvia,4/29/2022,822013,411,5760,1,7131043,4174,2885268,458,1873919
LVA,Europe,Latvia,4/30/2022,822013,0,5760,0,7134689,3646,2885340,72,1873919
LVA,Europe,Latvia,5/1/2022,822013,0,5760,0,7136619,1930,2885344,4,1873919
LVA,Europe,Latvia,5/2/2022,822726,713,5770,10,7138331,1712,2885594,250,1873919
LVA,Europe,Latvia,5/3/2022,823110,384,5777,7,7142567,4236,2885915,321,1873919
LVA,Europe,Latvia,5/4/2022,823110,0,5777,0,7147014,4447,2885924,9,1873919
LVA,Europe,Latvia,5/5/2022,823732,622,5780,3,7148733,1719,2886338,414,1873919
LVA,Europe,Latvia,5/6/2022,824046,314,5789,9,7152827,4094,2886748,410,1873919
LVA,Europe,Latvia,5/7/2022,824046,0,5789,0,7155858,3031,2886787,39,1873919
LVA,Europe,Latvia,5/8/2022,824046,0,5789,0,7158069,2211,2886797,10,1873919
LVA,Europe,Latvia,5/9/2022,824635,589,5790,1,7159741,1672,2886954,157,1873919
LVA,Europe,Latvia,5/10/2022,824926,291,5792,2,7164157,4416,2887234,280,1873919
LVA,Europe,Latvia,5/11/2022,825272,346,5794,2,7167878,3721,2887620,386,1873919
LVA,Europe,Latvia,5/12/2022,825470,198,5796,2,7171090,3212,2887857,237,1873919
LVA,Europe,Latvia,5/13/2022,825699,229,5798,2,7173895,2805,2888160,303,1873919
LVA,Europe,Latvia,5/14/2022,825699,0,5798,0,7176396,2501,2888224,64,1873919
LVA,Europe,Latvia,5/15/2022,825699,0,5798,0,7178243,1847,2888227,3,1873919
LVA,Europe,Latvia,5/16/2022,826038,339,5803,5,7179682,1439,2888455,228,1873919
LVA,Europe,Latvia,5/17/2022,826342,304,5804,1,7183715,4033,2888681,226,1873919
LVA,Europe,Latvia,5/18/2022,826506,164,5811,7,7186984,3269,2888979,298,1873919
LVA,Europe,Latvia,5/19/2022,826735,229,5813,2,7189807,2823,2889249,270,1873919
LVA,Europe,Latvia,5/20/2022,826856,121,5813,0,7192115,2308,2889569,320,1873919
LVA,Europe,Latvia,5/21/2022,826856,0,5813,0,7194355,2240,2889610,41,1873919
LVA,Europe,Latvia,5/22/2022,826856,0,5813,0,7195963,1608,2889611,1,1873919
LVA,Europe,Latvia,5/23/2022,827201,345,5815,2,7197256,1293,2889768,157,1873919
LVA,Europe,Latvia,5/24/2022,827437,236,5817,2,7200919,3663,2890010,242,1873919
LVA,Europe,Latvia,5/25/2022,827699,262,5818,1,7204124,3205,2890266,256,1873919
LVA,Europe,Latvia,5/26/2022,827889,190,5820,2,7207644,3520,2890516,250,1873919
LVA,Europe,Latvia,5/27/2022,828077,188,5823,3,7209872,2228,2890814,298,1873919
LVA,Europe,Latvia,5/28/2022,828077,0,5823,0,7211952,2080,2890845,31,1873919
LVA,Europe,Latvia,5/29/2022,828077,0,5823,0,7213523,1571,2890850,5,1873919
LVA,Europe,Latvia,5/30/2022,828406,329,5823,0,7214912,1389,2890999,149,1873919
LVA,Europe,Latvia,5/31/2022,828614,208,5824,1,7218186,3274,2891168,169,1873919
LVA,Europe,Latvia,6/1/2022,828822,208,5826,2,7220965,2779,2891309,141,1873919
LVA,Europe,Latvia,6/2/2022,828998,176,5828,2,7223398,2433,2891475,166,1873919
LVA,Europe,Latvia,6/3/2022,829143,145,5828,0,7225480,2082,2891725,250,1873919
LVA,Europe,Latvia,6/4/2022,829143,0,5828,0,7227603,2123,2891754,29,1873919
LVA,Europe,Latvia,6/5/2022,829143,0,5828,0,7228983,1380,2891762,8,1873919
LVA,Europe,Latvia,6/6/2022,829425,282,5830,2,7230143,1160,2891884,122,1873919
LVA,Europe,Latvia,6/7/2022,829640,215,5834,4,7233248,3105,2892026,142,1873919
LVA,Europe,Latvia,6/8/2022,829851,211,5836,2,7235893,2645,2892196,170,1873919
LVA,Europe,Latvia,6/9/2022,830076,225,5837,1,7238185,2292,2892351,155,1873919
LVA,Europe,Latvia,6/10/2022,830281,205,5837,0,7240029,1844,2892555,204,1873919
LVA,Europe,Latvia,6/11/2022,830281,0,5837,0,7242210,2181,2892599,44,1873919
LVA,Europe,Latvia,6/12/2022,830281,0,5837,0,7243535,1325,2892601,2,1873919
LVA,Europe,Latvia,6/13/2022,830698,417,5839,2,7244743,1208,2892747,146,1873919
LVA,Europe,Latvia,6/14/2022,830977,279,5841,2,7247780,3037,2892909,162,1873919
LVA,Europe,Latvia,6/15/2022,831248,271,5841,0,7250350,2570,2893112,203,1873919
LVA,Europe,Latvia,6/16/2022,831521,273,5842,1,7252600,2250,2893236,124,1873919
LVA,Europe,Latvia,6/17/2022,831727,206,5844,2,7254532,1932,2893466,230,1873919
LVA,Europe,Latvia,6/18/2022,831727,0,5844,0,7256406,1874,2893502,36,1873919
LVA,Europe,Latvia,6/19/2022,831727,0,5844,0,7257689,1283,2893508,6,1873919
LVA,Europe,Latvia,6/20/2022,832168,441,5846,2,7258784,1095,2893670,162,1873919
LVA,Europe,Latvia,6/21/2022,832485,317,5851,5,7261531,2747,2893813,143,1873919
LVA,Europe,Latvia,6/22/2022,832884,399,5855,4,7263566,2035,2893905,92,1873919
LBY,Africa,Libya,2/20/2022,484445,2292,6191,13,,7120,3261687,5015,6735277
LBY,Africa,Libya,2/21/2022,486752,2307,6201,10,,5353,3268714,7027,6735277
LBY,Africa,Libya,2/22/2022,488567,1815,6210,9,,5209,3283747,15033,6735277
LBY,Africa,Libya,2/23/2022,489940,1373,6222,12,,5507,3292723,8976,6735277
LBY,Africa,Libya,2/24/2022,491216,1276,6232,10,,4495,3300845,8122,6735277
LBY,Africa,Libya,2/27/2022,493548,1394,6250,9,,3585,3317184,8465,6735277
LBY,Africa,Libya,2/28/2022,494446,898,6261,11,,3401,3324621,7437,6735277
LBY,Africa,Libya,3/3/2022,496778,806,6284,8,,2787,3343570,5979,6735277
LBY,Africa,Libya,3/6/2022,497958,679,6299,11,,3041,3353611,5848,6735277
LBY,Africa,Libya,3/10/2022,499465,333,6326,5,,1997,3365544,2908,6735277
LBY,Africa,Libya,3/13/2022,500000,233,6344,8,,2155,3374740,5514,6735277
LBY,Africa,Libya,3/20/2022,501015,151,6374,6,,1283,3400104,3235,6735277
LBY,Africa,Libya,3/23/2022,501296,85,6389,7,,1139,3415232,6412,6735277
LTU,Europe,Lithuania,1/3/2022,529212,1306,7452,20,6938237,19217,4149548,17561,2786651
LTU,Europe,Lithuania,1/4/2022,531687,2475,7474,22,6959043,20806,4169631,20083,2786651
LTU,Europe,Lithuania,1/5/2022,535177,3490,7488,14,6978626,19583,4191626,21995,2786651
LTU,Europe,Lithuania,1/6/2022,538619,3442,7508,20,6999439,20813,4214187,22561,2786651
LTU,Europe,Lithuania,1/7/2022,542456,3837,7514,6,7022783,23344,4237514,23327,2786651
LTU,Europe,Lithuania,1/8/2022,546314,3858,7534,20,7037635,14852,4242170,4656,2786651
LTU,Europe,Lithuania,1/9/2022,549285,2971,7552,18,7047143,9508,4244572,2402,2786651
LTU,Europe,Lithuania,1/10/2022,551188,1903,7566,14,7071087,23944,4261146,16574,2786651
LTU,Europe,Lithuania,1/11/2022,554246,3058,7581,15,7099449,28362,4276082,14936,2786651
LTU,Europe,Lithuania,1/12/2022,559595,5349,7592,11,7125897,26448,4290632,14550,2786651
LTU,Europe,Lithuania,1/13/2022,564181,4586,7618,26,7152389,26492,4304738,14106,2786651
LTU,Europe,Lithuania,1/14/2022,568737,4556,7631,13,7177338,24949,4319758,15020,2786651
LTU,Europe,Lithuania,1/15/2022,573484,4747,7651,20,7192628,15290,4322925,3167,2786651
LTU,Europe,Lithuania,1/16/2022,577588,4104,7665,14,7202757,10129,4323813,888,2786651
LTU,Europe,Lithuania,1/17/2022,580748,3160,7676,11,7228087,25330,4333417,9604,2786651
LTU,Europe,Lithuania,1/18/2022,586197,5449,7691,15,7256275,28188,4343058,9641,2786651
LTU,Europe,Lithuania,1/19/2022,593342,7145,7703,12,7285151,28876,4352446,9388,2786651
LTU,Europe,Lithuania,1/20/2022,601383,8041,7718,15,7313626,28475,4362020,9574,2786651
LTU,Europe,Lithuania,1/21/2022,609126,7743,7735,17,7341113,27487,4372597,10577,2786651
LTU,Europe,Lithuania,1/22/2022,617325,8199,7752,17,7357457,16344,4373876,1279,2786651
LTU,Europe,Lithuania,1/23/2022,623753,6428,7765,13,7370172,12715,4374029,153,2786651
LTU,Europe,Lithuania,1/24/2022,628370,4617,7772,7,7394546,24374,4380816,6787,2786651
LTU,Europe,Lithuania,1/25/2022,634929,6559,7790,18,7427518,32972,4387524,6708,2786651
LTU,Europe,Lithuania,1/26/2022,646763,11834,7809,19,7460158,32640,4394601,7077,2786651
LTU,Europe,Lithuania,1/27/2022,659556,12793,7821,12,7495225,35067,4401988,7387,2786651
LTU,Europe,Lithuania,1/28/2022,673034,13478,7838,17,7528996,33771,4410473,8485,2786651
LTU,Europe,Lithuania,1/29/2022,686347,13313,7851,13,7553183,24187,4411508,1035,2786651
LTU,Europe,Lithuania,1/30/2022,697856,11509,7869,18,7569243,16060,4411651,143,2786651
LTU,Europe,Lithuania,1/31/2022,705158,7302,7889,20,7598002,28759,4415202,3551,2786651
LTU,Europe,Lithuania,2/1/2022,715474,10316,7905,16,7632213,34211,4418425,3223,2786651
LTU,Europe,Lithuania,2/2/2022,730245,14771,7925,20,7666878,34665,4421745,3320,2786651
LTU,Europe,Lithuania,2/3/2022,745657,15412,7941,16,7699769,32891,4424969,3224,2786651
LTU,Europe,Lithuania,2/4/2022,760533,14876,7956,15,7731695,31926,4428726,3757,2786651
LTU,Europe,Lithuania,2/5/2022,775255,14722,7974,18,7752575,20880,4429178,452,2786651
LTU,Europe,Lithuania,2/6/2022,786158,10903,7991,17,7768784,16209,4429281,103,2786651
LTU,Europe,Lithuania,2/7/2022,794046,7888,8007,16,7792189,23405,4430994,1713,2786651
LTU,Europe,Lithuania,2/8/2022,804300,10254,8016,9,7820778,28589,4432683,1689,2786651
LTU,Europe,Lithuania,2/9/2022,818479,14179,8040,24,7845745,24967,4434520,1837,2786651
LTU,Europe,Lithuania,2/10/2022,830965,12486,8051,11,7871149,25404,4436274,1754,2786651
LTU,Europe,Lithuania,2/11/2022,843042,12077,8070,19,7895681,24532,4438622,2348,2786651
LTU,Europe,Lithuania,2/12/2022,854681,11639,8092,22,7913396,17715,4438831,209,2786651
LTU,Europe,Lithuania,2/13/2022,863960,9279,8122,30,7924206,10810,4438907,76,2786651
LTU,Europe,Lithuania,2/14/2022,869035,5075,8142,20,7941520,17314,4440118,1211,2786651
LTU,Europe,Lithuania,2/15/2022,876595,7560,8178,36,7962584,21064,4441553,1435,2786651
LTU,Europe,Lithuania,2/16/2022,887068,10473,8199,21,7976752,14168,4441555,2,2786651
LTU,Europe,Lithuania,2/17/2022,894809,7741,8213,14,7992504,15752,4443197,1642,2786651
LTU,Europe,Lithuania,2/18/2022,901787,6978,8221,8,8011867,19363,4444999,1802,2786651
LTU,Europe,Lithuania,2/19/2022,911276,9489,8239,18,8024903,13036,4445152,153,2786651
LTU,Europe,Lithuania,2/20/2022,918117,6841,8254,15,8033526,8623,4445207,55,2786651
LTU,Europe,Lithuania,2/21/2022,922284,4167,8276,22,8049427,15901,4446249,1042,2786651
LTU,Europe,Lithuania,2/22/2022,929307,7023,8300,24,8068562,19135,4447196,947,2786651
LTU,Europe,Lithuania,2/23/2022,938419,9112,8320,20,8085785,17223,4448144,948,2786651
LTU,Europe,Lithuania,2/24/2022,946310,7891,8341,21,8100172,14387,4449160,1016,2786651
LTU,Europe,Lithuania,2/25/2022,953098,6788,8374,33,8113952,13780,4450474,1314,2786651
LTU,Europe,Lithuania,2/26/2022,959177,6079,8387,13,8123219,9267,4450563,89,2786651
LTU,Europe,Lithuania,2/27/2022,963422,4245,8415,28,8128937,5718,4450639,76,2786651
LTU,Europe,Lithuania,2/28/2022,965873,2451,8426,11,8142154,13217,4451322,683,2786651
LTU,Europe,Lithuania,3/1/2022,971464,5591,8448,22,8157109,14955,4451949,627,2786651
LTU,Europe,Lithuania,3/2/2022,978454,6990,8463,15,8170731,13622,4452568,619,2786651
LTU,Europe,Lithuania,3/3/2022,984885,6431,8484,21,8183430,12699,4453272,704,2786651
LTU,Europe,Lithuania,3/4/2022,990997,6112,8499,15,8196098,12668,4454413,1141,2786651
LTU,Europe,Lithuania,3/5/2022,996636,5639,8520,21,8204327,8229,4454498,85,2786651
LTU,Europe,Lithuania,3/6/2022,1000474,3838,8535,15,8209981,5654,4454577,79,2786651
LTU,Europe,Lithuania,3/7/2022,1003126,2652,8554,19,8223338,13357,4455239,662,2786651
LTU,Europe,Lithuania,3/8/2022,1008935,5809,8572,18,8238459,15121,4455884,645,2786651
LTU,Europe,Lithuania,3/9/2022,1016341,7406,8591,19,8252169,13710,4456590,706,2786651
LTU,Europe,Lithuania,3/10/2022,1023289,6948,8602,11,8264977,12808,4457604,1014,2786651
LTU,Europe,Lithuania,3/11/2022,1029593,6304,8608,6,8271657,6680,4457608,4,2786651
